id,cebuano,tagalog
b.mic.7.7,"Apan mahitungod kanako, ako magatan-aw ngadto kang Jehova; ako magahulat sa Dios sa akong kaluwasan: ang akong Dios magapamati kanako.","At ang nalabi sa Jacob ay magiging parang hamog na mula sa Panginoon sa gitna ng maraming bayan, parang ulan sa damo, na hindi naghihintay sa tao, ni naghihintay man sa mga anak ng tao."
b.mic.7.8,"Ayaw pagkalipay batok kanako, Oh kaaway ko: sa diha nga ako mapukan, mobangon ako; sa diha nga ako molingkod sa kangitngitan, si Jehova mao ang kahayag alang kanako.","At ang nalabi sa Jacob ay magiging sa gitna ng mga bansa, sa gitna ng maraming bayan, na parang leon sa mga hayop sa gubat, na parang batang leon sa mga kawan ng mga tupa; na kung siya'y dumaraan ay yumayapak at lumalapa, at walang magligtas."
b.mic.7.9,"Antuson ko lamang ang kapungot ni Jehova, kay nakasala man ako batok kaniya, hangtud nga siya magalaban kanako, ug magapakanaug sa iyang paghukom alang kanako: dad-on niya ako ngadto sa kahayag, ug ako makakita sa iyang pagkamatarung.","Mataas ang iyong kamay sa iyong mga kaaway, at mangahiwalay ang lahat ng iyong mga kaaway."
b.mic.7.10,"Unya ang akong kaaway makakita niini, ug ang kaulaw motikyup kaniya nga nagaingon kanako: Hain man si Jehova nga imong Dios? Ang akong mga mata makakita sa akong tinguha diha kaniya; karon siya pagatamakan sama sa lapok sa kadalanan.","At mangyayari sa araw na yaon, sabi ng Panginoon, na aking ihihiwalay ang iyong mga kabayo sa gitna mo, at aking gigibain ang iyong mga karo:"
b.mic.7.11,Usa ka adlaw alang sa pagtukod sa imong mga kuta! niadtong adlawa ang sugo pagabalhinon ngadto sa halayo.,"At aking ihihiwalay ang mga bayan ng iyong lupain, at aking ibabagsak ang lahat ng iyong katibayan:"
b.mic.7.12,"Niadtong adlawa sila moanha kanimo gikan sa Asiria, ug gikan sa mga ciudad sa Egipto, ug gikan sa Egipto bisan pa hangtud sa Suba, gikan sa dagat, ngadto sa usa ka dagat, ug gikan sa bukid ngadto sa usa ka bukid.",At aking ihihiwalay ang mga panghuhula sa iyong kamay; at hindi ka na magkakaroon ng mga manghuhula:
b.mic.7.13,"Bisan pa niana, ang yuta mahimong biniyaan tungod kanila nga nagapuyo niana, tungod sa bunga sa ilang mga gibuhat.",At aking ihihiwalay ang iyong mga inanyuang larawan at ang iyong mga haligi mula sa gitna mo; at hindi ka na sasamba sa gawa ng iyong mga kamay;
b.mic.7.14,"Pakan-a ang imong katawohan pinaagi sa imong sungkod, ang panon sa imong panulondon, nga nagapuyo nga nag-inusara, sa taliwala sa kalasangan sa Carmelo: pasibsiba sila didto sa Basan ug sa Galaad, sama sa kanhing mga adlaw.",At aking bubunutin ang iyong mga Asera mula sa gitna mo; at aking sisirain ang iyong mga bayan.
b.mic.7.15,Ingon sa mga adlaw sa paggula mo gikan sa yuta sa Egipto igapakita ko kanila ang mga butang nga kahibulongan.,At ako'y maguukol ng panghihiganti sa galit at kapusukan sa mga bansa na hindi nangakinig.
b.mic.7.16,"Ang mga nasud makakita ug mangaulaw tungod sa tibook nilang kusog; sampongan nila sa ilang kamot ang ilang baba; ug ang ilang, mga igdulungog mangabungol.","Dinggin ninyo ngayon kung ano ang sinasabi ng Panginoon: Bumangon ka, makipagkaalit ka sa harap ng mga bundok, at dinggin ng mga burol ang iyong tinig."
b.mic.7.17,"Sila magatilap sa abug ingon sa usa ka bitin; sama sa mga butang nga nagakamang sa yuta sila manggula nga magakurog gikan sa ilang mga tinakpan nga dapit; uban sa kahadlok moduol sila kang Jehova nga akong Dios, ug mangalisang tungod kanimo.","Dinggin ninyo, Oh ninyong mga bundok, ang usap ng Panginoon, at ninyo na mga matibay na patibayan ng lupa; sapagka't ang Panginoon ay may usap sa kaniyang bayan, at kaniyang ipakikipagtalo sa Israel."
b.mic.7.18,"Kinsa ba, Oh Dios, ang usa ka Dios nga sama kanimo, nga makapasaylo sa kasal-anan, ug mopaagi lamang sa mga kalapasan sa salin sa iyang panulondon? siya wala magapabilin sa iyang kasuko sa walay katapusan, kay siya nahamuot sa mahigugmaong-kalolot.","Oh bayan ko, anong ginawa ko sa iyo? at sa ano kita pinagod? sumaksi ka laban sa akin."
b.mic.7.19,Siya magabaton pag-usab ug kalooy kanato; siya magayatak sa atong mga kasal-anan; ug isalibay mo ang tanan nilang mga sala ngadto sa kahiladman sa dagat.,"Sapagka't ikaw ay aking iniahon mula sa lupain ng Egipto, at tinubos kita sa bahay ng pagkaalipin; at aking sinugo sa unahan mo si Moises, si Aaron, at si Miriam."
b.nah.1.1,Ang palas-anon mahitungod sa Ninive. Ang basahon sa panan-awon ni Nahum nga taga-El-kosh.,"Oh bayan ko, alalahanin mo ngayon kung ano ang isinangguni ni Balac na hari sa Moab, at kung ano ang isinagot sa kaniya ni Balaam na anak ni Beor; alalahanin mo mula sa Sittem hanggang sa Gilgal, upang iyong maalaman ang mga matuwid na gawa ng Panginoon."
b.nah.1.2,"Si Jehova mao ang Dios nga abughoan ug nagapanimalus; si Jehova nagapanimalus ug siya napuno sa kaligutgut; si Jehova nagapanimalus sa iyang mga kabatok, ug siya nagatipig sa kaligutgut alang sa iyang mga kaaway,","Ano ang aking ilalapit sa harap ng Panginoon, at iyuyukod sa harap ng mataas na Dios? paroroon baga ako sa harap niya na may mga handog na susunugin, na may guyang isang taon ang gulang?"
b.nah.1.3,"Si Jehova mahinay sa iyang pagkasuko, ug daku sa gahum, ug sa bisan unsang paagi dili gayud magisip nga walay sala niadtung mga sad-an: ang dalan ni Jehova anaa sa alimpulos ug anaa sa bagyo, ug ang mga dag-um mao ang abug sa iyang mga tiil.","Kalulugdan baga ng Panginoon ang mga libolibong tupa, o ang mga sangpu-sangpung libong ilog na langis? ibibigay ko baga ang aking panganay dahil sa aking pagsalangsang, ang bunga ng aking katawan dahil sa kasalanan ng aking kaluluwa?"
b.nah.1.4,"Iyang ginabadlong ang dagat, ug nagahimong mamala niana, ug ginapamala niya ang tanang mga suba: nagaanam pagkamatay ang Basan, ug ang Carmelo usab, ug ang bulak sa Libano nagaanam pagkalawos.","Kaniyang ipinakilala sa iyo, Oh tao, kung ano ang mabuti; at ano ang hinihingi ng Panginoon sa iyo, kundi gumawa na may kaganapan, at ibigin ang kaawaan, at lumakad na may kababaan na kasama ng iyong Dios."
b.nah.1.5,"Kaniya ang kabukiran minglinog, ug ang kabungtoran nangatunaw; ug ang yuta mibalud diha sa iyang atubangan, oo, ang kalibutan ug ang tanan nga nanagpuyo niini.","Ang tinig ng Panginoon ay humihiyaw sa bayan, at ang taong may karunungan ay makakakita ng iyong pangalan: dinggin ninyo ang tungkod, at ang naghalal niyaon."
b.nah.1.6,Kinsa ang makatindog sa atubangan sa iyang kapungot? ug kinsa ang makapabilin sa kapintas sa iyang kasuko? ang iyang kaligutgut ginahulad sama sa kalayo ug ang mga bato iyang ginatipiktipik.,"Mayroon pa baga kaya ng mga kayamanan ng kasamaan sa bahay ng masama, at ng kulang na panukat na kasuklamsuklam?"
b.nah.1.7,"Si Jehova maayo man, malig-on nga dalangpanan sa adlaw sa kasamok; ug siya makaila kanila nga modangup kaniya.","Magiging malinis baga ako na may masamang timbangan, at sa marayang supot na panimbang?"
b.nah.1.8,"Apan uban sa dakung binul-og sa baha iyang tibawason sa paglumpag ang iyang dapit, ug pagagukdon niya ang iyang kaaway ngadto sa kangitngitan.","Sapagka't ang mga mayaman niyaon ay puno ng pangdadahas, at ang mga mananahan doo'y nangagsalita ng mga kabulaanan, at ang kanilang dila ay magdaraya sa kanilang bibig."
b.nah.1.9,Unsay imong gilalang batok kang Jehova? siya magatibawas sa paglumpag; ang kasakit dili motungha sa ikaduha nga panahon.,Kaya't sinugatan din naman kita ng mabigat na sugat; ginawa kitang kasiraan dahil sa iyong mga kasalanan.
b.nah.1.10,"Kay sama sa tunok nga nangagapus, ug sama sa nangahubog sa ilang ilimnon, sila ut-uton sa hingpit gayud ingon sa laya nga tuod sa balili.","Ikaw ay kakain, nguni't hindi ka mabubusog; at ang iyong pagpapakumbaba ay sasa gitna mo: at ikaw ay magtatabi, nguni't wala kang dadalhing maitatabi; at ang iyong ilalabas ay aking iiwan sa tabak."
b.nah.1.11,"Gikan kanimo adunay usa nga migula, nga naglalang ug dautan batok kang Jehova, nga nagatambag sa kadautan.","Ikaw ay maghahasik, nguni't hindi ka magaani: ikaw ay magpipisa ng mga olibo, nguni't hindi ka magpapahid ng langis; at ng ubas, nguni't hindi ka iinom ng alak."
b.nah.1.12,"Mao kini ang giingon ni Jehova: Bisan sila mga sangkap sa kusog, ug ingon man ang daghanan, bisan pa niana sila pagaputlon ug siya mahanaw. Bisan ikaw gisakit ko, dili ko na pagasakiton ikaw pag-usab.","Sapagka't naiingatan ang mga palatuntunan ni Omri, at ang lahat na gawa ng sangbahayan ni Achab, at kayo'y nagsisilakad ng ayon sa kanilang mga payo; upang gawin kitang kasiraan, at ang mga mananahan niya'y kasutsutan: at inyong dadalhin ang kakutyaan ng aking bayan."
b.nah.1.13,"Ug karon pagabunggoon ko ang iyang yugo gikan kanimo, ug lugtason ko ang imong mga talikala.","Sa aba ko! sapagka't ako'y gaya ng kanilang pisanin ang mga bunga sa taginit, gaya ng mga pamumulot ng ubas sa ubasan: walang kumpol na makain; ako'y nananabik sa unang bunga ng igos."
b.nah.1.14,"Ug si Jehova naghatag sugo mahitungod kanimo, nga walay bisan usa sa imong ngalan nga mapugas: gikan sa balay sa imong mga dios pagabunggoon ko ang mga larawan nga linilok ug ang larawan nga tinunaw; akong himoon ang imong lubnganan; kay ikaw tampalasan.","Ang mabuting tao ay namatay sa lupa, at wala nang matuwid sa mga tao: silang lahat ay nagsisibakay upang magbubo ng dugo; hinuhuli ng bawa't isa ang kaniyang kapatid sa pamamagitan ng silo."
b.nah.1.15,"Ania karon, ibabaw sa kabukiran ang mga tiil niadtong nagadala sa mga maayong balita, nga nagamantala sa pakigdait! Sauloga ang imong mga fiesta, Oh Juda, tumana ang imong mga panaad; kay kadtong dautan dili na molatas kanimo; siya natibawas na pagkalaglag.","Ang kanilang mga kamay ay nangasa kasamaan upang sikaping isagawa; ang prinsipe ay humihingi, at ang hukom ay maagap sa suhol; at ang dakilang tao ay nangagsasalita ng masamang hangad ng kaniyang kaluluwa: ganito nila nilalala."
b.nah.2.1,"Kadtong nagapusdak aron sa pagdugmok, Oh Ninive, moanhi batok kanimo: bantayan mo ang kuta, tukawan mo ang dalan, lig-ona ang imong mga hawak, panalipdi ang imong gahum sa dakung kalig-on.","Ang pinakamahusay sa kanila ay parang dawag; ang pinakamatuwid ay masama kay sa isang bakod na tinikan: ang araw ng inihula sa iyo ng mga bantay, sa makatuwid baga'y ang araw ng pagdalaw sa iyo, ay dumating; ngayo'y mangatitigilan sila."
b.nah.2.2,"Kay pahiulian ni Jehova ang pagkahalangdon ni Jacob, ingon sa pagkahalangdon sa Israel; tungod kay ang mga mangtititi nanagtiti man kanilang tanan, ug gilaglag ang ilang mga sanga nga balagon.",Huwag kayong magsitiwala sa kalapit bahay; huwag kayong magkatiwala sa kaibigan; ingatan mo ang mga pinto ng inyong bibig sa kaniya na humihiga sa inyong sinapupunan.
b.nah.2.3,"Ang taming sa iyang makusganong mga tawo nangahimong mapula, ang mga maisug nga mga tawo nasul-oban sa lubos-mapula: ang mga carro nanagpangidlap uban sa ilang mga acero sa adlaw sa iyang pagpangandam, ug ang mga bangkaw nga cedro giwara-wara.","Sapagka't sinisiraang puri ng anak na lalake ang ama, ang anak na babae ay tumitindig laban sa kaniyang ina, ang manugang na babae ay laban sa kaniyang biyanang babae; ang mga kaaway ng tao ay ang kaniyang sariling kasangbahay."
b.nah.2.4,Ang mga carro nanagpatulin sa kadalanan; sila nanagdalagan ngadto-nganhi sa halapad nga mga dalan; ang panagway nila sama sa mga sulo; sila nanalagan sama sa mga kilat:,"Nguni't sa ganang akin, ako'y titingin sa Panginoon; ako'y maghihintay sa Dios ng aking kaligtasan: didinggin ako ng aking Dios."
b.nah.2.5,"Siya nahanumdum sa iyang mga manggugubat nga halangdon; sila nanghisukamod sa ilang pagpanaw, sila nanagdalidali ngadto sa kuta niini; ug ang mga salimbong giandam na.","Huwag kang magalak laban sa akin, Oh aking kaaway: pagka ako'y nabuwal, ako'y babangon; pagka ako'y naupo sa kadiliman, ang Panginoo'y magiging ilaw sa akin."
b.nah.2.6,Ang mga ganghaan sa mga suba ginabuksan ug ang palacio natunaw.,"Aking babatahin ang kagalitan ng Panginoon, sapagka't ako'y nagkasala laban sa kaniya, hanggang sa kaniyang ipagsanggalang ang aking usap, at lapatan ako ng kahatulan: kaniyang ilalabas ako sa liwanag, at aking mamasdan ang kaniyang katuwiran."
b.nah.2.7,"Ug kini gisugo, siya nahuboan, siya nabihag; ug ang iyang mga sulogoong babaye nanagdangoy-ngoy maingon sa tingog sa mga salampati, nanagpukpok sa ilang mga dughan.","Kung magkagayo'y makikita ng aking kaaway, at kahihiyan ang tatakip sa kaniya, na nagsabi sa akin, Saan nandoon ang Panginoon mong Dios? Makikita ng aking mga mata ang nais ko sa kaniya; siya nga'y yayapakan na parang putik sa mga lansangan."
b.nah.2.8,"Apan ang Ninive gikan pa niadtong karaang panahon sama sa usa ka linaw sa tubig: apan sila nanagpangalagiw. Tindog, tindog, sila naninggit; apan walay usa nga milingi.",Kaarawan ng pagtatayo ng iyong mga kuta! sa kaarawang yaon ay malalayo ang pasiya.
b.nah.2.9,"Kuhaa ninyo ang mga inagaw nga salapi, kuhaa ang inagaw nga bulawan, kay walay katapusan sa mga tinigum, ang himaya sa tanang matahum nga kasangkapan.","Sa kaarawang yaon ay magsisiparoon sila sa iyo mula sa Asiria at sa mga bayan ng Egipto, at mula sa Egipto hanggang sa ilog, at mula sa dagat at dagat, at sa bundok at bundok."
b.nah.2.10,"Siya walay sulod, ug kawang ug biniyaan; ug ang kasingkasing natunaw, ang mga tuhod nanagkapingkipingki, ug ang kaul-ol anaa sa mga hawak, ug ang mga nawong nila nangaluspad.","Gayon ma'y masisira ang lupain dahil sa kanila na nagsisitahan doon, dahil sa bunga ng kanilang mga gawa."
b.nah.2.11,"Hain man ang lungib sa mga leon, ang mga dapit nga lawoganan sa gagmayng mga leon, diin ang leon nga lake ug ang baye nanagpanlakaw, ang ilang gagmay mga leon, ug walay nagahadlok kanila?","Pakanin mo ang iyong bayan sa pamamagitan ng iyong tungkod, ang kawan na iyong mana, na tumatahang magisa, sa gubat sa gitna ng Carmelo: pakanin mo sila sa Basan at sa Galaad, gaya ng mga araw nang una."
b.nah.2.12,"Ang leon nagkuniskunis ug igo alang sa iyang mga gagmay, ug naglook alang sa iyang baye nga mga leon, ug gipuno ang iyang mga langub sa iyang tukbonon, ug ang iyang mga lungib gipuno sa iyang linuok nga tukbonon.",Gaya ng mga araw ng iyong paglabas sa lupain ng Egipto ay aking pagpapakitaan sila ng mga kagilagilalas na bagay.
b.nah.2.13,"Ania karon, ako batok kanimo, nagaingon si Jehova sa mga panon, ug akong pagasunogon ang iyang mga carro diha sa aso, ug ang pinuti molamoy sa imong gagmayng mga leon; ug pagaputlon ko ang imong tukbonon gikan sa yuta, ug ang tingog sa imong mga sulogoon dili na madungog.","Makikita ng mga bansa, at mangapapahiya sa buo nilang kapangyarihan; kanilang ilalagay ang kanilang kamay sa kanilang bibig, ang kanilang mga pakinig ay mabibingi."
b.nah.3.1,Alaut ka ciudad nga dugoon! napuno ka sa tanang kabakakan ug sa tinikas; ang tukbonon wala makapahawa.,"Sila'y magsisihimod sa alabok na parang ahas; parang nagsisiusad na hayop sa lupa sila'y magsisilabas na nagsisipanginig mula sa kanilang mga kulungan; sila'y magsisilapit na may takot sa Panginoon nating Dios, at mangatatakot dahil sa iyo."
b.nah.3.2,"Ang hinagiyos sa lapdos, ug ang mga kasaba sa mga ligid nga nanagkagalkal, ug sa nanaglukso-lukso nga mga kabayo, ug ang nanag-untol-untol nga mga carro,","Sino ang Dios na gaya mo, na nagpapatawad ng kasamaan, at pinalalagpas ang pagsalansang ng nalabi sa kaniyang mana? hindi niya pinipigil ang kaniyang galit ng magpakailan man, sapagka't siya'y nalulugod sa kagandahang-loob."
b.nah.3.3,"Nagatungtong na ang nagakabayo, ug ang nagapangidlap nga espada, ug ang nagasiga-siga nga bangkaw, ug ang panon sa nangamatay, ug ang daku nga tapok sa mga minatay, ug walay pagkatapus sa ilang mga minatay, sila nanghisukamod ibabaw sa ilang mga minatay;",Siya'y muling magtataglay ng habag sa atin; kaniyang yayapakan ang ating kasamaan: at kaniyang ihahagis ang lahat nilang kasalanan sa mga kalaliman ng dagat.
b.nah.3.4,"Tungod sa kadaghan sa mga pagpakighilawas sa bigaon nga nahamut-an, ang agalon nga babaye sa mga buhat nga madiwatahon, nga nagabaligya sa mga nasud pinaagi sa iyang pagpakighilawas, ug mga panimalay pinaagi sa iyang mga madiwatahon nga buhat.","Iyong isasagawa ang katotohanan kay Jacob, at ang kagandahang-loob kay Abraham, na iyong isinumpa sa aming mga magulang mula sa mga araw nang una."
b.nah.3.5,"Ania karon, ako batok kanimo, nagaingon si Jehova sa mga panon, ug pahuboan ko ikaw sa imong bisti sa atubangan sa imong nawong, ug akong ipakita sa mga nasud ang imong pagkahubo, ug sa mga gingharian ang imong pagkamaka-uulaw.",Ang hula tungkol sa Ninive. Ang aklat tungkol sa pangitain ni Nahum na Elkoshita.
b.nah.3.6,"Ug ilabay ko kanimo ang mahugaw nga dulumtanan, ug ikaw akong himoon nga mahugaw, ug ipahamutang ko ikaw ingon nga talanawon sa katawohan.","Ang Panginoon ay mapanibughuing Dios at nanghihiganti; ang Panginoon ay nanghihiganti at puspos ng kapootan; ang Panginoon ay nanghihiganti sa kaniyang mga kaaway, at siya'y nagtataan ng kapootan sa kaniyang mga kaaway."
b.nah.3.7,"Ug kini mahitabo, nga ang tanan nga motan-aw kanimo, mokalagiw gikan kanimo, ug magaingon: Ang Ninive ginalaglag: kinsa ang magaagulo tungod kaniya: asa ako mangita ug mga maglilipay alang kanimo?","Ang Panginoon ay banayad sa pagkagalit, at dakila sa kapangyarihan, at sa anomang paraan ay hindi aariing walang sala ang salarin: ang daan ng Panginoon ay sa ipoipo at sa bagyo, at ang mga ulap ay siyang alabok ng kaniyang mga paa."
b.nah.3.8,"Ikaw labing maayo ba kay kang Noamon nga nahamutang sa taliwala sa mga kasubaan, nga adunay mga tubig sa libut kaniya; kansang dalangpanan mao ang dagat, ug ang iyang kuta nagagikan sa dagat?","Kaniyang sinasaway ang dagat, at tinutuyo, at tinutuyo ang lahat na ilog: ang Basan ay nanlalata, at ang Carmelo; at ang bulaklak ng Libano ay nalalanta."
b.nah.3.9,"Ang Etiopia ug ang Egipto mao ang iyang kalig-on, ug kana walay kinutoban; ang Put ug ang Libia mao ang imong magtatabang.","Ang mga bundok ay nanginginig dahil sa kaniya, at ang mga burol ay nangatutunaw; at ang lupa'y lumilindol sa kaniyang harapan, oo, ang sanglibutan, at ang lahat na nagsisitahan dito."
b.nah.3.10,"Bisan pa niana siya gidala sa halayo, siya nahimong binihag; ang iyang mga gagmayng kabataan usab ginapusdak nga nangadugmok sa kinaulohan sa tanang kadalanan: ug sila nanagpapalad alang sa iyang mga halangdon nga mga tawo, ug ang tanan niyang mga dagkung tawo, ug ang tanan niyang mga dagkung tawo gigapus sa mga talikala.","Sino ang makatatayo sa harap ng kaniyang pagkagalit? at sino ang makatatahan sa kabangisan ng kaniyang galit? ang kaniyang kapusukan ay sumisigalbong parang apoy, at ang mga malaking bato ay nangatitibag niya."
b.nah.3.11,"Ikaw usab mahubog: ikaw pagatagoan, ikaw usab magapangita ug dalangpanan tungod sa imong kaaway.","Ang Panginoo'y mabuti, katibayan sa kaarawan ng kabagabagan; at nakikilala niya yaong nangaglalagak ng kanilang tiwala sa kaniya."
